date,year,quarter,month,week_of_year,day_of_year,day_of_week,day,hour,supplier_price
2019-12-26 05:00:00+00:00,2019,4,12,52,360,3,26,5,887.49
2019-12-26 06:00:00+00:00,2019,4,12,52,360,3,26,6,891.83
2019-12-26 07:00:00+00:00,2019,4,12,52,360,3,26,7,898.2
2019-12-26 08:00:00+00:00,2019,4,12,52,360,3,26,8,894.61
2019-12-26 09:00:00+00:00,2019,4,12,52,360,3,26,9,891.88
2019-12-26 10:00:00+00:00,2019,4,12,52,360,3,26,10,888.86
2019-12-26 11:00:00+00:00,2019,4,12,52,360,3,26,11,885.44
2019-12-26 12:00:00+00:00,2019,4,12,52,360,3,26,12,898.88
2019-12-26 13:00:00+00:00,2019,4,12,52,360,3,26,13,914.58
2019-12-26 14:00:00+00:00,2019,4,12,52,360,3,26,14,907.92
2019-12-26 15:00:00+00:00,2019,4,12,52,360,3,26,15,900.14
2019-12-26 16:00:00+00:00,2019,4,12,52,360,3,26,16,895.6
2019-12-26 17:00:00+00:00,2019,4,12,52,360,3,26,17,889.01
2019-12-26 18:00:00+00:00,2019,4,12,52,360,3,26,18,901.71
2019-12-26 19:00:00+00:00,2019,4,12,52,360,3,26,19,887.75
2019-12-26 20:00:00+00:00,2019,4,12,52,360,3,26,20,867.43
2019-12-26 21:00:00+00:00,2019,4,12,52,360,3,26,21,851.93
2019-12-26 22:00:00+00:00,2019,4,12,52,360,3,26,22,848.59
2019-12-26 23:00:00+00:00,2019,4,12,52,360,3,26,23,830.17
2019-12-27 00:00:00+00:00,2019,4,12,52,361,4,27,0,849.75
2019-12-27 01:00:00+00:00,2019,4,12,52,361,4,27,1,847.73
2019-12-27 02:00:00+00:00,2019,4,12,52,361,4,27,2,861.34
2019-12-27 03:00:00+00:00,2019,4,12,52,361,4,27,3,867.46
2019-12-27 04:00:00+00:00,2019,4,12,52,361,4,27,4,882.35
2019-12-27 05:00:00+00:00,2019,4,12,52,361,4,27,5,899.84
2019-12-27 06:00:00+00:00,2019,4,12,52,361,4,27,6,925.96
2019-12-27 07:00:00+00:00,2019,4,12,52,361,4,27,7,928.35
2019-12-27 08:00:00+00:00,2019,4,12,52,361,4,27,8,925.4
2019-12-27 09:00:00+00:00,2019,4,12,52,361,4,27,9,921.04
2019-12-27 10:00:00+00:00,2019,4,12,52,361,4,27,10,920.03
2019-12-27 11:00:00+00:00,2019,4,12,52,361,4,27,11,920.35
2019-12-27 12:00:00+00:00,2019,4,12,52,361,4,27,12,925.41
2019-12-27 13:00:00+00:00,2019,4,12,52,361,4,27,13,931.58
2019-12-27 14:00:00+00:00,2019,4,12,52,361,4,27,14,933.93
2019-12-27 15:00:00+00:00,2019,4,12,52,361,4,27,15,931.84
2019-12-27 16:00:00+00:00,2019,4,12,52,361,4,27,16,925.13
2019-12-27 17:00:00+00:00,2019,4,12,52,361,4,27,17,915.41
2019-12-27 18:00:00+00:00,2019,4,12,52,361,4,27,18,925.14
2019-12-27 19:00:00+00:00,2019,4,12,52,361,4,27,19,907.37
2019-12-27 20:00:00+00:00,2019,4,12,52,361,4,27,20,892.26
2019-12-27 21:00:00+00:00,2019,4,12,52,361,4,27,21,875.74
2019-12-27 22:00:00+00:00,2019,4,12,52,361,4,27,22,872.81
2019-12-27 23:00:00+00:00,2019,4,12,52,361,4,27,23,856.5
2019-12-28 00:00:00+00:00,2019,4,12,52,362,5,28,0,857.89
2019-12-28 01:00:00+00:00,2019,4,12,52,362,5,28,1,856.96
2019-12-28 02:00:00+00:00,2019,4,12,52,362,5,28,2,859.35
2019-12-28 03:00:00+00:00,2019,4,12,52,362,5,28,3,842.48
2019-12-28 04:00:00+00:00,2019,4,12,52,362,5,28,4,871.12
2019-12-28 05:00:00+00:00,2019,4,12,52,362,5,28,5,880.88
2019-12-28 06:00:00+00:00,2019,4,12,52,362,5,28,6,885.64
2019-12-28 07:00:00+00:00,2019,4,12,52,362,5,28,7,886.84
2019-12-28 08:00:00+00:00,2019,4,12,52,362,5,28,8,920.13
2019-12-28 09:00:00+00:00,2019,4,12,52,362,5,28,9,919.43
2019-12-28 10:00:00+00:00,2019,4,12,52,362,5,28,10,918.22
2019-12-28 11:00:00+00:00,2019,4,12,52,362,5,28,11,918.73
2019-12-28 12:00:00+00:00,2019,4,12,52,362,5,28,12,925.02
2019-12-28 13:00:00+00:00,2019,4,12,52,362,5,28,13,933.69
2019-12-28 14:00:00+00:00,2019,4,12,52,362,5,28,14,933.81
2019-12-28 15:00:00+00:00,2019,4,12,52,362,5,28,15,931.49
2019-12-28 16:00:00+00:00,2019,4,12,52,362,5,28,16,929.44
2019-12-28 17:00:00+00:00,2019,4,12,52,362,5,28,17,926.75
2019-12-28 18:00:00+00:00,2019,4,12,52,362,5,28,18,927.44
2019-12-28 19:00:00+00:00,2019,4,12,52,362,5,28,19,913.86
2019-12-28 20:00:00+00:00,2019,4,12,52,362,5,28,20,895.08
2019-12-28 21:00:00+00:00,2019,4,12,52,362,5,28,21,880.87
2019-12-28 22:00:00+00:00,2019,4,12,52,362,5,28,22,858.26
2019-12-28 23:00:00+00:00,2019,4,12,52,362,5,28,23,854.69
2019-12-29 00:00:00+00:00,2019,4,12,52,363,6,29,0,851.14
2019-12-29 01:00:00+00:00,2019,4,12,52,363,6,29,1,845.07
2019-12-29 02:00:00+00:00,2019,4,12,52,363,6,29,2,846.59
2019-12-29 03:00:00+00:00,2019,4,12,52,363,6,29,3,833.69
2019-12-29 04:00:00+00:00,2019,4,12,52,363,6,29,4,853.63
2019-12-29 05:00:00+00:00,2019,4,12,52,363,6,29,5,874.8
2019-12-29 06:00:00+00:00,2019,4,12,52,363,6,29,6,879.64
2019-12-29 07:00:00+00:00,2019,4,12,52,363,6,29,7,887.8
2019-12-29 08:00:00+00:00,2019,4,12,52,363,6,29,8,900.3
2019-12-29 09:00:00+00:00,2019,4,12,52,363,6,29,9,902.41
2019-12-29 10:00:00+00:00,2019,4,12,52,363,6,29,10,900.95
2019-12-29 11:00:00+00:00,2019,4,12,52,363,6,29,11,901.45
2019-12-29 12:00:00+00:00,2019,4,12,52,363,6,29,12,912.66
2019-12-29 13:00:00+00:00,2019,4,12,52,363,6,29,13,925.37
2019-12-29 14:00:00+00:00,2019,4,12,52,363,6,29,14,937.79
2019-12-29 15:00:00+00:00,2019,4,12,52,363,6,29,15,937.65
2019-12-29 16:00:00+00:00,2019,4,12,52,363,6,29,16,944.15
2019-12-29 17:00:00+00:00,2019,4,12,52,363,6,29,17,939.6
2019-12-29 18:00:00+00:00,2019,4,12,52,363,6,29,18,943.97
2019-12-29 19:00:00+00:00,2019,4,12,52,363,6,29,19,928.49
2019-12-29 20:00:00+00:00,2019,4,12,52,363,6,29,20,916.2
2019-12-29 21:00:00+00:00,2019,4,12,52,363,6,29,21,891.87
2019-12-29 22:00:00+00:00,2019,4,12,52,363,6,29,22,882.4
2019-12-29 23:00:00+00:00,2019,4,12,52,363,6,29,23,860.96
2019-12-30 00:00:00+00:00,2019,4,12,1,364,0,30,0,951.54
2019-12-30 01:00:00+00:00,2019,4,12,1,364,0,30,1,949.56
2019-12-30 02:00:00+00:00,2019,4,12,1,364,0,30,2,958.76
2019-12-30 03:00:00+00:00,2019,4,12,1,364,0,30,3,953.2
2019-12-30 04:00:00+00:00,2019,4,12,1,364,0,30,4,976.95
2019-12-30 05:00:00+00:00,2019,4,12,1,364,0,30,5,1010.15
2019-12-30 06:00:00+00:00,2019,4,12,1,364,0,30,6,1051.38
2019-12-30 07:00:00+00:00,2019,4,12,1,364,0,30,7,1056.52
2019-12-30 08:00:00+00:00,2019,4,12,1,364,0,30,8,1053.83
2019-12-30 09:00:00+00:00,2019,4,12,1,364,0,30,9,1053.42
2019-12-30 10:00:00+00:00,2019,4,12,1,364,0,30,10,1052.35
2019-12-30 11:00:00+00:00,2019,4,12,1,364,0,30,11,1052.58
2019-12-30 12:00:00+00:00,2019,4,12,1,364,0,30,12,1057.27
2019-12-30 13:00:00+00:00,2019,4,12,1,364,0,30,13,1065.95
2019-12-30 14:00:00+00:00,2019,4,12,1,364,0,30,14,1070.21
2019-12-30 15:00:00+00:00,2019,4,12,1,364,0,30,15,1069.52
2019-12-30 16:00:00+00:00,2019,4,12,1,364,0,30,16,1067.96
2019-12-30 17:00:00+00:00,2019,4,12,1,364,0,30,17,1053.77
2019-12-30 18:00:00+00:00,2019,4,12,1,364,0,30,18,1083.89
2019-12-30 19:00:00+00:00,2019,4,12,1,364,0,30,19,1050.42
2019-12-30 20:00:00+00:00,2019,4,12,1,364,0,30,20,1022.73
2019-12-30 21:00:00+00:00,2019,4,12,1,364,0,30,21,1013.72
2019-12-30 22:00:00+00:00,2019,4,12,1,364,0,30,22,994.17
2019-12-30 23:00:00+00:00,2019,4,12,1,364,0,30,23,992.23
2019-12-31 00:00:00+00:00,2019,4,12,1,365,1,31,0,981.04
2019-12-31 01:00:00+00:00,2019,4,12,1,365,1,31,1,959.54
2019-12-31 02:00:00+00:00,2019,4,12,1,365,1,31,2,957.22
2019-12-31 03:00:00+00:00,2019,4,12,1,365,1,31,3,950.68
2019-12-31 04:00:00+00:00,2019,4,12,1,365,1,31,4,976.45
2019-12-31 05:00:00+00:00,2019,4,12,1,365,1,31,5,1003.22
2019-12-31 06:00:00+00:00,2019,4,12,1,365,1,31,6,1034.79
2019-12-31 07:00:00+00:00,2019,4,12,1,365,1,31,7,1040.87
2019-12-31 08:00:00+00:00,2019,4,12,1,365,1,31,8,1041.56
2019-12-31 09:00:00+00:00,2019,4,12,1,365,1,31,9,1038.98
2019-12-31 10:00:00+00:00,2019,4,12,1,365,1,31,10,1037.28
2019-12-31 11:00:00+00:00,2019,4,12,1,365,1,31,11,1040.11
2019-12-31 12:00:00+00:00,2019,4,12,1,365,1,31,12,1043.54
2019-12-31 13:00:00+00:00,2019,4,12,1,365,1,31,13,1053.26
2019-12-31 14:00:00+00:00,2019,4,12,1,365,1,31,14,1060.54
2019-12-31 15:00:00+00:00,2019,4,12,1,365,1,31,15,1059.95
2019-12-31 16:00:00+00:00,2019,4,12,1,365,1,31,16,1052.28
2019-12-31 17:00:00+00:00,2019,4,12,1,365,1,31,17,1055.63
2019-12-31 18:00:00+00:00,2019,4,12,1,365,1,31,18,1053.34
2019-12-31 19:00:00+00:00,2019,4,12,1,365,1,31,19,1050.31
2019-12-31 20:00:00+00:00,2019,4,12,1,365,1,31,20,1027.57
2019-12-31 21:00:00+00:00,2019,4,12,1,365,1,31,21,1023.07
2019-12-31 22:00:00+00:00,2019,4,12,1,365,1,31,22,1015.48
2019-12-31 23:00:00+00:00,2019,4,12,1,365,1,31,23,1004.89
2020-01-01 00:00:00+00:00,2020,1,1,1,1,2,1,0,930.12
2020-01-01 01:00:00+00:00,2020,1,1,1,1,2,1,1,927.81
2020-01-01 02:00:00+00:00,2020,1,1,1,1,2,1,2,927.77
2020-01-01 03:00:00+00:00,2020,1,1,1,1,2,1,3,927.2
2020-01-01 04:00:00+00:00,2020,1,1,1,1,2,1,4,929.05
2020-01-01 05:00:00+00:00,2020,1,1,1,1,2,1,5,922.02
2020-01-01 06:00:00+00:00,2020,1,1,1,1,2,1,6,925.8
2020-01-01 07:00:00+00:00,2020,1,1,1,1,2,1,7,918.33
2020-01-01 08:00:00+00:00,2020,1,1,1,1,2,1,8,920.09
2020-01-01 09:00:00+00:00,2020,1,1,1,1,2,1,9,919.68
2020-01-01 10:00:00+00:00,2020,1,1,1,1,2,1,10,920.6
2020-01-01 11:00:00+00:00,2020,1,1,1,1,2,1,11,921.58
2020-01-01 12:00:00+00:00,2020,1,1,1,1,2,1,12,922.35
2020-01-01 13:00:00+00:00,2020,1,1,1,1,2,1,13,926.09
2020-01-01 14:00:00+00:00,2020,1,1,1,1,2,1,14,932.83
2020-01-01 15:00:00+00:00,2020,1,1,1,1,2,1,15,937.23
2020-01-01 16:00:00+00:00,2020,1,1,1,1,2,1,16,942.01
2020-01-01 17:00:00+00:00,2020,1,1,1,1,2,1,17,945.82
2020-01-01 18:00:00+00:00,2020,1,1,1,1,2,1,18,956.32
2020-01-01 19:00:00+00:00,2020,1,1,1,1,2,1,19,959.68
2020-01-01 20:00:00+00:00,2020,1,1,1,1,2,1,20,950.54
2020-01-01 21:00:00+00:00,2020,1,1,1,1,2,1,21,932.44
2020-01-01 22:00:00+00:00,2020,1,1,1,1,2,1,22,925.43
2020-01-01 23:00:00+00:00,2020,1,1,1,1,2,1,23,922.49
2020-01-02 00:00:00+00:00,2020,1,1,1,2,3,2,0,938.64
2020-01-02 01:00:00+00:00,2020,1,1,1,2,3,2,1,931.03
2020-01-02 02:00:00+00:00,2020,1,1,1,2,3,2,2,930.6
2020-01-02 03:00:00+00:00,2020,1,1,1,2,3,2,3,935.11
2020-01-02 04:00:00+00:00,2020,1,1,1,2,3,2,4,928.47
2020-01-02 05:00:00+00:00,2020,1,1,1,2,3,2,5,927.48
2020-01-02 06:00:00+00:00,2020,1,1,1,2,3,2,6,943.33
2020-01-02 07:00:00+00:00,2020,1,1,1,2,3,2,7,950.36
2020-01-02 08:00:00+00:00,2020,1,1,1,2,3,2,8,952.72
2020-01-02 09:00:00+00:00,2020,1,1,1,2,3,2,9,983.29
2020-01-02 10:00:00+00:00,2020,1,1,1,2,3,2,10,979.07
2020-01-02 11:00:00+00:00,2020,1,1,1,2,3,2,11,978.38
2020-01-02 12:00:00+00:00,2020,1,1,1,2,3,2,12,979.84
2020-01-02 13:00:00+00:00,2020,1,1,1,2,3,2,13,991.09
2020-01-02 14:00:00+00:00,2020,1,1,1,2,3,2,14,996.3
2020-01-02 15:00:00+00:00,2020,1,1,1,2,3,2,15,996.62
2020-01-02 16:00:00+00:00,2020,1,1,1,2,3,2,16,998.0
2020-01-02 17:00:00+00:00,2020,1,1,1,2,3,2,17,996.5
2020-01-02 18:00:00+00:00,2020,1,1,1,2,3,2,18,1001.77
2020-01-02 19:00:00+00:00,2020,1,1,1,2,3,2,19,1002.96
2020-01-02 20:00:00+00:00,2020,1,1,1,2,3,2,20,993.06
2020-01-02 21:00:00+00:00,2020,1,1,1,2,3,2,21,979.01
2020-01-02 22:00:00+00:00,2020,1,1,1,2,3,2,22,970.33
2020-01-02 23:00:00+00:00,2020,1,1,1,2,3,2,23,939.34
2020-01-03 00:00:00+00:00,2020,1,1,1,3,4,3,0,938.18
2020-01-03 01:00:00+00:00,2020,1,1,1,3,4,3,1,937.23
2020-01-03 02:00:00+00:00,2020,1,1,1,3,4,3,2,920.8
2020-01-03 03:00:00+00:00,2020,1,1,1,3,4,3,3,924.49
2020-01-03 04:00:00+00:00,2020,1,1,1,3,4,3,4,921.45
2020-01-03 05:00:00+00:00,2020,1,1,1,3,4,3,5,932.7
2020-01-03 06:00:00+00:00,2020,1,1,1,3,4,3,6,949.6
2020-01-03 07:00:00+00:00,2020,1,1,1,3,4,3,7,958.15
2020-01-03 08:00:00+00:00,2020,1,1,1,3,4,3,8,982.05
2020-01-03 09:00:00+00:00,2020,1,1,1,3,4,3,9,985.78
2020-01-03 10:00:00+00:00,2020,1,1,1,3,4,3,10,986.81
2020-01-03 11:00:00+00:00,2020,1,1,1,3,4,3,11,986.48
2020-01-03 12:00:00+00:00,2020,1,1,1,3,4,3,12,988.41
2020-01-03 13:00:00+00:00,2020,1,1,1,3,4,3,13,996.56
2020-01-03 14:00:00+00:00,2020,1,1,1,3,4,3,14,1003.89
2020-01-03 15:00:00+00:00,2020,1,1,1,3,4,3,15,1002.41
2020-01-03 16:00:00+00:00,2020,1,1,1,3,4,3,16,1001.53
2020-01-03 17:00:00+00:00,2020,1,1,1,3,4,3,17,998.32
2020-01-03 18:00:00+00:00,2020,1,1,1,3,4,3,18,988.66
2020-01-03 19:00:00+00:00,2020,1,1,1,3,4,3,19,990.0
2020-01-03 20:00:00+00:00,2020,1,1,1,3,4,3,20,976.18
2020-01-03 21:00:00+00:00,2020,1,1,1,3,4,3,21,960.18
2020-01-03 22:00:00+00:00,2020,1,1,1,3,4,3,22,928.41
2020-01-03 23:00:00+00:00,2020,1,1,1,3,4,3,23,926.56
2020-01-04 00:00:00+00:00,2020,1,1,1,4,5,4,0,926.61
2020-01-04 01:00:00+00:00,2020,1,1,1,4,5,4,1,922.63
2020-01-04 02:00:00+00:00,2020,1,1,1,4,5,4,2,924.05
2020-01-04 03:00:00+00:00,2020,1,1,1,4,5,4,3,923.72
2020-01-04 04:00:00+00:00,2020,1,1,1,4,5,4,4,933.51
2020-01-04 05:00:00+00:00,2020,1,1,1,4,5,4,5,935.55
2020-01-04 06:00:00+00:00,2020,1,1,1,4,5,4,6,955.5
2020-01-04 07:00:00+00:00,2020,1,1,1,4,5,4,7,971.55
2020-01-04 08:00:00+00:00,2020,1,1,1,4,5,4,8,1000.36
2020-01-04 09:00:00+00:00,2020,1,1,1,4,5,4,9,1001.23
2020-01-04 10:00:00+00:00,2020,1,1,1,4,5,4,10,999.44
2020-01-04 11:00:00+00:00,2020,1,1,1,4,5,4,11,999.1
2020-01-04 12:00:00+00:00,2020,1,1,1,4,5,4,12,1000.25
2020-01-04 13:00:00+00:00,2020,1,1,1,4,5,4,13,1009.77
2020-01-04 14:00:00+00:00,2020,1,1,1,4,5,4,14,1014.24
2020-01-04 15:00:00+00:00,2020,1,1,1,4,5,4,15,1010.72
2020-01-04 16:00:00+00:00,2020,1,1,1,4,5,4,16,1007.14
2020-01-04 17:00:00+00:00,2020,1,1,1,4,5,4,17,1004.09
2020-01-04 18:00:00+00:00,2020,1,1,1,4,5,4,18,1011.22
2020-01-04 19:00:00+00:00,2020,1,1,1,4,5,4,19,997.99
2020-01-04 20:00:00+00:00,2020,1,1,1,4,5,4,20,987.17
2020-01-04 21:00:00+00:00,2020,1,1,1,4,5,4,21,974.67
2020-01-04 22:00:00+00:00,2020,1,1,1,4,5,4,22,964.02
2020-01-04 23:00:00+00:00,2020,1,1,1,4,5,4,23,932.71
2020-01-05 00:00:00+00:00,2020,1,1,1,5,6,5,0,904.68
2020-01-05 01:00:00+00:00,2020,1,1,1,5,6,5,1,912.17
2020-01-05 02:00:00+00:00,2020,1,1,1,5,6,5,2,897.34
2020-01-05 03:00:00+00:00,2020,1,1,1,5,6,5,3,915.96
2020-01-05 04:00:00+00:00,2020,1,1,1,5,6,5,4,927.17
2020-01-05 05:00:00+00:00,2020,1,1,1,5,6,5,5,927.07
2020-01-05 06:00:00+00:00,2020,1,1,1,5,6,5,6,942.99
2020-01-05 07:00:00+00:00,2020,1,1,1,5,6,5,7,958.21
2020-01-05 08:00:00+00:00,2020,1,1,1,5,6,5,8,983.33
2020-01-05 09:00:00+00:00,2020,1,1,1,5,6,5,9,983.54
2020-01-05 10:00:00+00:00,2020,1,1,1,5,6,5,10,982.17
2020-01-05 11:00:00+00:00,2020,1,1,1,5,6,5,11,982.27
2020-01-05 12:00:00+00:00,2020,1,1,1,5,6,5,12,984.89
2020-01-05 13:00:00+00:00,2020,1,1,1,5,6,5,13,993.08
2020-01-05 14:00:00+00:00,2020,1,1,1,5,6,5,14,993.69
2020-01-05 15:00:00+00:00,2020,1,1,1,5,6,5,15,991.41
2020-01-05 16:00:00+00:00,2020,1,1,1,5,6,5,16,988.85
2020-01-05 17:00:00+00:00,2020,1,1,1,5,6,5,17,985.33
2020-01-05 18:00:00+00:00,2020,1,1,1,5,6,5,18,990.85
2020-01-05 19:00:00+00:00,2020,1,1,1,5,6,5,19,979.25
2020-01-05 20:00:00+00:00,2020,1,1,1,5,6,5,20,964.75
2020-01-05 21:00:00+00:00,2020,1,1,1,5,6,5,21,945.42
2020-01-05 22:00:00+00:00,2020,1,1,1,5,6,5,22,934.09
2020-01-05 23:00:00+00:00,2020,1,1,1,5,6,5,23,906.07
2020-01-06 00:00:00+00:00,2020,1,1,2,6,0,6,0,892.1
2020-01-06 01:00:00+00:00,2020,1,1,2,6,0,6,1,894.59
2020-01-06 02:00:00+00:00,2020,1,1,2,6,0,6,2,892.11
2020-01-06 03:00:00+00:00,2020,1,1,2,6,0,6,3,901.33
2020-01-06 04:00:00+00:00,2020,1,1,2,6,0,6,4,896.25
2020-01-06 05:00:00+00:00,2020,1,1,2,6,0,6,5,910.36
2020-01-06 06:00:00+00:00,2020,1,1,2,6,0,6,6,928.57
2020-01-06 07:00:00+00:00,2020,1,1,2,6,0,6,7,935.45
2020-01-06 08:00:00+00:00,2020,1,1,2,6,0,6,8,961.11
2020-01-06 09:00:00+00:00,2020,1,1,2,6,0,6,9,971.22
2020-01-06 10:00:00+00:00,2020,1,1,2,6,0,6,10,971.2
2020-01-06 11:00:00+00:00,2020,1,1,2,6,0,6,11,971.02
2020-01-06 12:00:00+00:00,2020,1,1,2,6,0,6,12,976.72
2020-01-06 13:00:00+00:00,2020,1,1,2,6,0,6,13,983.6
2020-01-06 14:00:00+00:00,2020,1,1,2,6,0,6,14,983.7
2020-01-06 15:00:00+00:00,2020,1,1,2,6,0,6,15,980.58
2020-01-06 16:00:00+00:00,2020,1,1,2,6,0,6,16,978.85
2020-01-06 17:00:00+00:00,2020,1,1,2,6,0,6,17,975.24
2020-01-06 18:00:00+00:00,2020,1,1,2,6,0,6,18,967.46
2020-01-06 19:00:00+00:00,2020,1,1,2,6,0,6,19,976.65
2020-01-06 20:00:00+00:00,2020,1,1,2,6,0,6,20,960.86
2020-01-06 21:00:00+00:00,2020,1,1,2,6,0,6,21,958.49
2020-01-06 22:00:00+00:00,2020,1,1,2,6,0,6,22,944.79
2020-01-06 23:00:00+00:00,2020,1,1,2,6,0,6,23,913.21
2020-01-07 00:00:00+00:00,2020,1,1,2,7,1,7,0,925.77
2020-01-07 01:00:00+00:00,2020,1,1,2,7,1,7,1,919.83
2020-01-07 02:00:00+00:00,2020,1,1,2,7,1,7,2,919.36
2020-01-07 03:00:00+00:00,2020,1,1,2,7,1,7,3,922.72
2020-01-07 04:00:00+00:00,2020,1,1,2,7,1,7,4,917.77
2020-01-07 05:00:00+00:00,2020,1,1,2,7,1,7,5,929.02
2020-01-07 06:00:00+00:00,2020,1,1,2,7,1,7,6,927.91
2020-01-07 07:00:00+00:00,2020,1,1,2,7,1,7,7,936.86
2020-01-07 08:00:00+00:00,2020,1,1,2,7,1,7,8,958.4
2020-01-07 09:00:00+00:00,2020,1,1,2,7,1,7,9,968.42
2020-01-07 10:00:00+00:00,2020,1,1,2,7,1,7,10,967.11
2020-01-07 11:00:00+00:00,2020,1,1,2,7,1,7,11,966.51
2020-01-07 12:00:00+00:00,2020,1,1,2,7,1,7,12,967.76
2020-01-07 13:00:00+00:00,2020,1,1,2,7,1,7,13,977.76
2020-01-07 14:00:00+00:00,2020,1,1,2,7,1,7,14,983.81
2020-01-07 15:00:00+00:00,2020,1,1,2,7,1,7,15,980.91
2020-01-07 16:00:00+00:00,2020,1,1,2,7,1,7,16,978.42
2020-01-07 17:00:00+00:00,2020,1,1,2,7,1,7,17,989.2
2020-01-07 18:00:00+00:00,2020,1,1,2,7,1,7,18,980.44
2020-01-07 19:00:00+00:00,2020,1,1,2,7,1,7,19,983.9
2020-01-07 20:00:00+00:00,2020,1,1,2,7,1,7,20,971.09
2020-01-07 21:00:00+00:00,2020,1,1,2,7,1,7,21,956.36
2020-01-07 22:00:00+00:00,2020,1,1,2,7,1,7,22,943.76
2020-01-07 23:00:00+00:00,2020,1,1,2,7,1,7,23,923.54
2020-01-08 00:00:00+00:00,2020,1,1,2,8,2,8,0,888.08
2020-01-08 01:00:00+00:00,2020,1,1,2,8,2,8,1,894.17
2020-01-08 02:00:00+00:00,2020,1,1,2,8,2,8,2,879.5
2020-01-08 03:00:00+00:00,2020,1,1,2,8,2,8,3,862.04
2020-01-08 04:00:00+00:00,2020,1,1,2,8,2,8,4,887.36
2020-01-08 05:00:00+00:00,2020,1,1,2,8,2,8,5,900.52
2020-01-08 06:00:00+00:00,2020,1,1,2,8,2,8,6,919.71
2020-01-08 07:00:00+00:00,2020,1,1,2,8,2,8,7,929.15
2020-01-08 08:00:00+00:00,2020,1,1,2,8,2,8,8,929.98
2020-01-08 09:00:00+00:00,2020,1,1,2,8,2,8,9,950.42
2020-01-08 10:00:00+00:00,2020,1,1,2,8,2,8,10,951.81
2020-01-08 11:00:00+00:00,2020,1,1,2,8,2,8,11,952.76
2020-01-08 12:00:00+00:00,2020,1,1,2,8,2,8,12,958.31
2020-01-08 13:00:00+00:00,2020,1,1,2,8,2,8,13,967.87
2020-01-08 14:00:00+00:00,2020,1,1,2,8,2,8,14,975.41
2020-01-08 15:00:00+00:00,2020,1,1,2,8,2,8,15,972.17
2020-01-08 16:00:00+00:00,2020,1,1,2,8,2,8,16,969.18
2020-01-08 17:00:00+00:00,2020,1,1,2,8,2,8,17,960.64
2020-01-08 18:00:00+00:00,2020,1,1,2,8,2,8,18,950.02
2020-01-08 19:00:00+00:00,2020,1,1,2,8,2,8,19,942.92
2020-01-08 20:00:00+00:00,2020,1,1,2,8,2,8,20,935.9
2020-01-08 21:00:00+00:00,2020,1,1,2,8,2,8,21,928.72
2020-01-08 22:00:00+00:00,2020,1,1,2,8,2,8,22,887.04
2020-01-08 23:00:00+00:00,2020,1,1,2,8,2,8,23,886.29
2020-01-09 00:00:00+00:00,2020,1,1,2,9,3,9,0,926.17
2020-01-09 01:00:00+00:00,2020,1,1,2,9,3,9,1,926.64
2020-01-09 02:00:00+00:00,2020,1,1,2,9,3,9,2,917.18
2020-01-09 03:00:00+00:00,2020,1,1,2,9,3,9,3,914.85
2020-01-09 04:00:00+00:00,2020,1,1,2,9,3,9,4,933.22
2020-01-09 05:00:00+00:00,2020,1,1,2,9,3,9,5,949.91
2020-01-09 06:00:00+00:00,2020,1,1,2,9,3,9,6,974.22
2020-01-09 07:00:00+00:00,2020,1,1,2,9,3,9,7,1001.0
2020-01-09 08:00:00+00:00,2020,1,1,2,9,3,9,8,998.59
2020-01-09 09:00:00+00:00,2020,1,1,2,9,3,9,9,997.84
2020-01-09 10:00:00+00:00,2020,1,1,2,9,3,9,10,996.53
2020-01-09 11:00:00+00:00,2020,1,1,2,9,3,9,11,996.44
2020-01-09 12:00:00+00:00,2020,1,1,2,9,3,9,12,998.2
2020-01-09 13:00:00+00:00,2020,1,1,2,9,3,9,13,1002.2
2020-01-09 14:00:00+00:00,2020,1,1,2,9,3,9,14,1007.8
2020-01-09 15:00:00+00:00,2020,1,1,2,9,3,9,15,1003.94
2020-01-09 16:00:00+00:00,2020,1,1,2,9,3,9,16,998.63
2020-01-09 17:00:00+00:00,2020,1,1,2,9,3,9,17,989.59
2020-01-09 18:00:00+00:00,2020,1,1,2,9,3,9,18,995.19
2020-01-09 19:00:00+00:00,2020,1,1,2,9,3,9,19,978.07
2020-01-09 20:00:00+00:00,2020,1,1,2,9,3,9,20,953.7
2020-01-09 21:00:00+00:00,2020,1,1,2,9,3,9,21,957.73
2020-01-09 22:00:00+00:00,2020,1,1,2,9,3,9,22,947.15
2020-01-09 23:00:00+00:00,2020,1,1,2,9,3,9,23,926.55
2020-01-10 00:00:00+00:00,2020,1,1,2,10,4,10,0,937.05
2020-01-10 01:00:00+00:00,2020,1,1,2,10,4,10,1,938.99
2020-01-10 02:00:00+00:00,2020,1,1,2,10,4,10,2,929.77
2020-01-10 03:00:00+00:00,2020,1,1,2,10,4,10,3,928.15
2020-01-10 04:00:00+00:00,2020,1,1,2,10,4,10,4,950.68
2020-01-10 05:00:00+00:00,2020,1,1,2,10,4,10,5,971.2
2020-01-10 06:00:00+00:00,2020,1,1,2,10,4,10,6,1001.19
2020-01-10 07:00:00+00:00,2020,1,1,2,10,4,10,7,1015.39
2020-01-10 08:00:00+00:00,2020,1,1,2,10,4,10,8,1010.58
2020-01-10 09:00:00+00:00,2020,1,1,2,10,4,10,9,1020.09
